alpha,mu,x0,x1
0.9545,5.19,3.189999999999719,7.199999999999633
0.9545,5.2,3.1999999999997186,7.209999999999631
0.9545,5.21,3.2099999999997184,7.219999999999633
0.9545,5.22,3.219999999999718,7.2299999999996345
0.9545,5.23,3.229999999999718,7.2399999999996325
0.9545,5.24,3.2399999999997178,7.2499999999996305
0.9545,5.25,3.2499999999997176,7.259999999999632
0.9545,5.26,3.2599999999997173,7.269999999999634
0.9545,5.2700000000000005,3.269999999999717,7.279999999999632
0.9545,5.28,3.279999999999717,7.28999999999963
0.9545,5.29,3.2899999999997167,7.299999999999631
0.9545,5.3,3.2999999999997165,7.309999999999633
0.9545,5.3100000000000005,3.3099999999997163,7.319999999999631
0.9545,5.32,3.319999999999716,7.329999999999629
0.9545,5.33,3.329999999999716,7.33999999999963
0.9545,5.34,3.3399999999997156,7.349999999999632
0.9545,5.3500000000000005,3.3499999999997154,7.35999999999963
0.9545,5.36,3.359999999999715,7.369999999999628
0.9545,5.37,3.369999999999715,7.3799999999996295
0.9545,5.38,3.379999999999715,7.389999999999631
0.9545,5.39,3.3899999999997146,7.399999999999629
0.9545,5.4,3.3999999999997144,7.409999999999627
0.9545,5.41,3.409999999999714,7.419999999999629
0.9545,5.42,3.419999999999714,7.42999999999963
0.9545,5.43,3.4299999999997137,7.439999999999628
0.9545,5.44,3.4399999999997135,7.449999999999626
0.9545,5.45,3.4499999999997133,7.459999999999628
0.9545,5.46,3.459999999999713,7.469999999999629
0.9545,5.47,3.469999999999713,7.479999999999627
0.9545,5.48,3.4799999999997127,7.489999999999625
0.9545,5.49,3.4899999999997124,7.499999999999627
0.9545,5.5,3.4999999999997122,7.5099999999996285
0.9545,5.51,3.509999999999712,7.5199999999996265
0.9545,5.5200000000000005,3.519999999999712,7.5299999999996245
0.9545,5.53,3.5299999999997116,7.539999999999626
0.9545,5.54,3.5399999999997114,7.549999999999628
0.9545,5.55,3.549999999999711,7.559999999999626
0.9545,5.5600000000000005,3.559999999999711,7.569999999999624
0.9545,5.57,3.5699999999997107,7.579999999999625
0.9545,5.58,3.5799999999997105,7.589999999999627
0.9545,5.59,3.5899999999997103,7.599999999999625
0.9545,5.6000000000000005,3.59999999999971,7.609999999999623
0.9545,5.61,3.60999999999971,7.619999999999624
0.9545,5.62,3.6199999999997097,7.629999999999626
0.9545,5.63,3.6299999999997095,7.639999999999624
0.9545,5.64,3.6399999999997092,7.649999999999622
0.9545,5.65,3.649999999999709,7.6599999999996236
0.9545,5.66,3.659999999999709,7.669999999999625
0.9545,5.67,3.6699999999997086,7.679999999999623
0.9545,5.68,3.6799999999997084,7.689999999999621
0.9545,5.69,3.689999999999708,7.699999999999623
0.9545,5.7,3.699999999999708,7.709999999999624
0.9545,5.71,3.7099999999997078,7.719999999999622
0.9545,5.72,3.7199999999997075,7.72999999999962
0.9545,5.73,3.7299999999997073,7.739999999999622
0.9545,5.74,3.739999999999707,7.749999999999623
0.9545,5.75,3.749999999999707,7.759999999999621
0.9545,5.76,3.7599999999997067,7.769999999999619
0.9545,5.7700000000000005,3.7699999999997065,7.779999999999621
0.9545,5.78,3.7799999999997063,7.789999999999623
0.9545,5.79,3.789999999999706,7.799999999999621
0.9545,5.8,3.799999999999706,7.809999999999619
0.9545,5.8100000000000005,3.8099999999997056,7.81999999999962
0.9545,5.82,3.8199999999997054,7.829999999999622
0.9545,5.83,3.829999999999705,7.83999999999962
0.9545,5.84,3.839999999999705,7.849999999999618
0.9545,5.8500000000000005,3.8499999999997048,7.859999999999619
0.9545,5.86,3.8599999999997046,7.869999999999621
0.9545,5.87,3.8699999999997043,7.879999999999619
0.9545,5.88,3.879999999999704,7.889999999999617
0.9545,5.89,3.889999999999704,7.899999999999618
0.9545,5.9,3.8999999999997037,7.90999999999962
0.9545,5.91,3.9099999999997035,7.919999999999618
0.9545,5.92,3.9199999999997033,7.929999999999616
0.9545,5.93,3.929999999999703,7.939999999999618
0.9545,5.94,3.939999999999703,7.949999999999619
0.9545,5.95,3.9499999999997026,7.959999999999617
0.9545,5.96,3.9599999999997024,7.969999999999615
0.9545,5.97,3.969999999999702,7.979999999999617
0.9545,5.98,3.979999999999702,7.989999999999618
0.9545,5.99,3.989999999999702,7.999999999999616
0.9545,6.0,3.9999999999997016,8.009999999999614
0.9545,6.01,4.009999999999701,8.019999999999616
0.9545,6.0200000000000005,4.019999999999701,8.029999999999617
0.9545,6.03,4.029999999999701,8.039999999999615
0.9545,6.04,4.039999999999701,8.049999999999613
0.9545,6.05,4.0499999999997005,8.059999999999615
0.9545,6.0600000000000005,4.0599999999997,8.069999999999617
0.9545,6.07,4.0699999999997,8.079999999999615
0.9545,6.08,4.0799999999997,8.089999999999613
0.9545,6.09,4.0899999999997,8.099999999999614
0.9545,6.1000000000000005,4.099999999999699,8.109999999999616
0.9545,6.11,4.109999999999699,8.119999999999614
0.9545,6.12,4.119999999999699,8.129999999999612
0.9545,6.13,4.129999999999699,8.139999999999613
0.9545,6.140000000000001,4.139999999999699,8.149999999999615
0.9545,6.15,4.149999999999698,8.159999999999613
0.9545,6.16,4.159999999999698,8.169999999999611
0.9545,6.17,4.169999999999698,8.179999999999612
0.9545,6.18,4.179999999999698,8.189999999999614
0.9545,6.19,4.1899999999996975,8.199999999999612
0.9545,6.2,4.199999999999697,8.20999999999961
0.9545,6.21,4.209999999999697,8.219999999999612
0.9545,6.22,4.219999999999697,8.229999999999613
0.9545,6.23,4.229999999999697,8.239999999999611
0.9545,6.24,4.2399999999996965,8.24999999999961
0.9545,6.25,4.249999999999696,8.25999999999961
0.9545,6.26,4.259999999999696,8.269999999999612
0.9545,6.2700000000000005,4.269999999999696,8.27999999999961
0.9545,6.28,4.279999999999696,8.289999999999608
0.9545,6.29,4.289999999999695,8.29999999999961
0.9545,6.3,4.299999999999695,8.309999999999611
0.9545,6.3100000000000005,4.309999999999695,8.31999999999961
0.9545,6.32,4.319999999999695,8.329999999999607
0.9545,6.33,4.3299999999996945,8.339999999999609
0.9545,6.34,4.339999999999694,8.34999999999961
0.9545,6.3500000000000005,4.349999999999694,8.359999999999609
0.9545,6.36,4.359999999999694,8.369999999999607
0.9545,6.37,4.369999999999694,8.379999999999608
0.9545,6.38,4.3799999999996935,8.38999999999961
0.9545,6.390000000000001,4.389999999999693,8.399999999999608
0.9545,6.4,4.399999999999693,8.409999999999606
0.9545,6.41,4.409999999999693,8.419999999999607
0.9545,6.42,4.419999999999693,8.429999999999609
0.9545,6.43,4.429999999999692,8.439999999999607
0.9545,6.44,4.439999999999692,8.449999999999605
0.9545,6.45,4.449999999999692,8.459999999999607
0.9545,6.46,4.459999999999692,8.469999999999608
0.9545,6.47,4.4699999999996916,8.479999999999606
0.9545,6.48,4.479999999999691,8.489999999999604
0.9545,6.49,4.489999999999691,8.499999999999606
0.9545,6.5,4.499999999999691,8.509999999999607
0.9545,6.51,4.509999999999691,8.519999999999605
0.9545,6.5200000000000005,4.5199999999996905,8.529999999999603
0.9545,6.53,4.52999999999969,8.539999999999605
0.9545,6.54,4.53999999999969,8.549999999999606
0.9545,6.55,4.54999999999969,8.559999999999604
0.9545,6.5600000000000005,4.55999999999969,8.569999999999602
0.9545,6.57,4.569999999999689,8.579999999999604
0.9545,6.58,4.579999999999689,8.589999999999606
0.9545,6.59,4.589999999999689,8.599999999999604
0.9545,6.6000000000000005,4.599999999999689,8.609999999999602
0.9545,6.61,4.609999999999689,8.619999999999603
0.9545,6.62,4.619999999999688,8.629999999999605
0.9545,6.63,4.629999999999688,8.639999999999603
0.9545,6.640000000000001,4.639999999999688,8.6499999999996
0.9545,6.65,4.649999999999688,8.659999999999602
0.9545,6.66,4.6599999999996875,8.669999999999604
0.9545,6.67,4.669999999999687,8.679999999999602
0.9545,6.68,4.679999999999687,8.6899999999996
0.9545,6.69,4.689999999999687,8.699999999999601
0.9545,6.7,4.699999999999687,8.709999999999603
0.9545,6.71,4.709999999999686,8.719999999999601
0.9545,6.72,4.719999999999686,8.729999999999599
0.9545,6.73,4.729999999999686,8.7399999999996
0.9545,6.74,4.739999999999686,8.749999999999602
0.9545,6.75,4.749999999999686,8.7599999999996
0.9545,6.76,4.759999999999685,8.769999999999598
0.9545,6.7700000000000005,4.769999999999685,8.7799999999996
0.9545,6.78,4.779999999999685,8.789999999999601
0.9545,6.79,4.789999999999685,8.7999999999996
0.9545,6.8,4.7999999999996845,8.809999999999597
0.9545,6.8100000000000005,4.809999999999684,8.819999999999599
0.9545,6.82,4.819999999999684,8.8299999999996
0.9545,6.83,4.829999999999684,8.839999999999598
0.9545,6.84,4.839999999999684,8.849999999999596
0.9545,6.8500000000000005,4.8499999999996835,8.859999999999598
0.9545,6.86,4.859999999999683,8.8699999999996
0.9545,6.87,4.869999999999683,8.879999999999598
0.9545,6.88,4.879999999999683,8.889999999999596
0.9545,6.890000000000001,4.889999999999683,8.899999999999597
0.9545,6.9,4.899999999999682,8.909999999999599
0.9545,6.91,4.909999999999682,8.919999999999597
0.9545,6.92,4.919999999999682,8.929999999999595
0.9545,6.93,4.929999999999682,8.939999999999596
0.9545,6.94,4.9399999999996815,8.949999999999598
0.9545,6.95,4.949999999999681,8.959999999999596
0.9545,6.96,4.959999999999681,8.969999999999594
0.9545,6.97,4.969999999999681,8.979999999999595
0.9545,6.98,4.979999999999681,8.989999999999597
0.9545,6.99,4.9899999999996805,8.999999999999595
0.9545,7.0,4.99999999999968,9.009999999999593
0.9545,7.01,5.00999999999968,9.019999999999595
0.9545,7.0200000000000005,5.01999999999968,9.029999999999596
0.9545,7.03,5.02999999999968,9.039999999999594
0.9545,7.04,5.039999999999679,9.049999999999592
0.9545,7.05,5.049999999999679,9.059999999999594
0.9545,7.0600000000000005,5.059999999999679,9.069999999999595
0.9545,7.07,5.069999999999679,9.079999999999593
0.9545,7.08,5.0799999999996786,9.089999999999591
0.9545,7.09,5.089999999999678,9.099999999999593
0.9545,7.1000000000000005,5.099999999999678,9.109999999999594
0.9545,7.11,5.109999999999678,9.119999999999592
0.9545,7.12,5.119999999999678,9.12999999999959
0.9545,7.13,5.1299999999996775,9.139999999999592
0.9545,7.140000000000001,5.139999999999677,9.149999999999594
0.9545,7.15,5.149999999999677,9.159999999999592
0.9545,7.16,5.159999999999677,9.16999999999959
0.9545,7.17,5.169999999999677,9.179999999999591
0.9545,7.18,5.179999999999676,9.189999999999593
0.9545,7.19,5.189999999999676,9.19999999999959
0.9545,7.2,5.199999999999676,9.209999999999589
0.9545,7.21,5.209999999999676,9.21999999999959
0.9545,7.22,5.219999999999676,9.229999999999592
0.9545,7.23,5.229999999999675,9.23999999999959
0.9545,7.24,5.239999999999675,9.249999999999588
0.9545,7.25,5.249999999999675,9.25999999999959
0.9545,7.26,5.259999999999675,9.269999999999591
0.9545,7.2700000000000005,5.2699999999996745,9.279999999999589
0.9545,7.28,5.279999999999674,9.289999999999587
0.9545,7.29,5.289999999999674,9.299999999999589
0.9545,7.3,5.299999999999674,9.30999999999959
0.9545,7.3100000000000005,5.309999999999674,9.319999999999588
0.9545,7.32,5.319999999999673,9.329999999999586
0.9545,7.33,5.329999999999673,9.339999999999588
0.9545,7.34,5.339999999999673,9.34999999999959
0.9545,7.3500000000000005,5.349999999999673,9.359999999999587
0.9545,7.36,5.359999999999673,9.369999999999585
0.9545,7.37,5.369999999999672,9.379999999999587
0.9545,7.38,5.379999999999672,9.389999999999588
0.9545,7.390000000000001,5.389999999999672,9.399999999999586
0.9545,7.4,5.399999999999672,9.409999999999584
0.9545,7.41,5.4099999999996715,9.419999999999586
0.9545,7.42,5.419999999999671,9.429999999999588
0.9545,7.43,5.429999999999671,9.439999999999586
0.9545,7.44,5.439999999999671,9.449999999999584
0.9545,7.45,5.449999999999671,9.459999999999585
0.9545,7.46,5.4599999999996705,9.469999999999587
0.9545,7.47,5.46999999999967,9.479999999999585
0.9545,7.48,5.47999999999967,9.489999999999583
0.9545,7.49,5.48999999999967,9.499999999999584
0.9545,7.5,5.49999999999967,9.509999999999586
0.9545,7.51,5.509999999999669,9.519999999999584
0.9545,7.5200000000000005,5.519999999999669,9.529999999999582
0.9545,7.53,5.529999999999669,9.539999999999583
0.9545,7.54,5.539999999999669,9.549999999999585
0.9545,7.55,5.5499999999996685,9.559999999999583
0.9545,7.5600000000000005,5.559999999999668,9.569999999999581
0.9545,7.57,5.569999999999668,9.579999999999583
0.9545,7.58,5.579999999999668,9.589999999999584
0.9545,7.59,5.589999999999668,9.599999999999582
0.9545,7.6000000000000005,5.5999999999996675,9.60999999999958
0.9545,7.61,5.609999999999667,9.619999999999582
0.9545,7.62,5.619999999999667,9.629999999999583
0.9545,7.63,5.629999999999667,9.639999999999581
0.9545,7.640000000000001,5.639999999999667,9.64999999999958
0.9545,7.65,5.649999999999666,9.659999999999581
0.9545,7.66,5.659999999999666,9.669999999999582
0.9545,7.67,5.669999999999666,9.67999999999958
0.9545,7.68,5.679999999999666,9.689999999999579
0.9545,7.69,5.6899999999996655,9.69999999999958
0.9545,7.7,5.699999999999665,9.709999999999582
0.9545,7.71,5.709999999999665,9.71999999999958
0.9545,7.72,5.719999999999665,9.729999999999578
0.9545,7.73,5.729999999999665,9.73999999999958
0.9545,7.74,5.7399999999996645,9.74999999999958
0.9545,7.75,5.749999999999664,9.759999999999579
0.9545,7.76,5.759999999999664,9.769999999999577
0.9545,7.7700000000000005,5.769999999999664,9.779999999999578
0.9545,7.78,5.779999999999664,9.78999999999958
0.9545,7.79,5.789999999999663,9.799999999999578
0.9545,7.8,5.799999999999663,9.809999999999576
0.9545,7.8100000000000005,5.809999999999663,9.819999999999578
0.9545,7.82,5.819999999999663,9.829999999999579
0.9545,7.83,5.829999999999663,9.839999999999577
0.9545,7.84,5.839999999999662,9.849999999999575
0.9545,7.8500000000000005,5.849999999999662,9.859999999999577
0.9545,7.86,5.859999999999662,9.869999999999578
0.9545,7.87,5.869999999999662,9.879999999999576
0.9545,7.88,5.8799999999996615,9.889999999999574
0.9545,7.890000000000001,5.889999999999661,9.899999999999576
0.9545,7.9,5.899999999999661,9.909999999999577
0.9545,7.91,5.909999999999661,9.919999999999575
0.9545,7.92,5.919999999999661,9.929999999999573
0.9545,7.930000000000001,5.92999999999966,9.939999999999575
0.9545,7.94,5.93999999999966,9.949999999999577
0.9545,7.95,5.94999999999966,9.959999999999575
0.9545,7.96,5.95999999999966,9.969999999999573
0.9545,7.97,5.96999999999966,9.979999999999574
0.9545,7.98,5.979999999999659,9.989999999999576
0.9545,7.99,5.989999999999659,9.999999999999574
